Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.700000048,1.399999976,1.299999952,1.299999952,1.100000024,1.200000048,1.299999952,1.299999952,1.200000048,1.100000024,1.100000024,1.200000048,1.399999976,1.299999952,1.399999976,1.899999976,2,2,2.200000048,2.099999905,2,2.200000048,2.400000095,2.599999905,2.700000048,2.599999905,2.799999952,2.799999952,2.5,2.299999952,2.099999905,2.099999905,2.200000048,2.5,2.900000095,3.200000048,3.400000095,3.400000095,4.099999905,4.699999809,4.75,5.019999981,5.389999866,5.25,4.730000019,4.449999809,4.190000057,3.890000105,4,5.070000172,5.099999905,4.550000191,4.360000134,4.039999962,3.589999914,3.390000105,3.130000114,2.819999933,2.470000029,2.349999905,2.799999952,2.799999952
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050000001,0.400000006,1.110000014,7.539999962,10.97999954,12.96000004,13.01000023,13.13000011,13.46000004,12.75,10.43000031,9.329999924,8.779999733,8.399999619,8.130000114,7.789999962,7.260000229,6.630000114,6.550000191,5.769999981,5.389999866,5.289999962,5.199999809,5.059999943,4.929999828,4.960000038,4.900000095,4.849999905,4.800000191,4.889999866,
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,9.960000038,9.960000038,,,9.600000381,,,,,,,2.75999999,,,5.010000229,,
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.539999962,7.840000153,12.55000019,9.920000076,8.529999733,8.109999657,8.270000458,8.100000381,8.220000267,8.409999847,6.010000229,5.820000172,4.670000076,4.300000191,4.050000191,3.359999895,3.25,2.650000095,3.670000076,4.25,4.630000114,4.099999905
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839999974,,,,2.75999999,2.059999943,,,7.53000021,,,1.25999999,0.819999993,0.579999983,0.769999981,0.579999983,1.279999971,0.439999998,0.689999998,0.389999986,0.720000029,0.140000001,,0.5,,
Kiribati,KIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.64999962,,,,,30.57999992,,,,,9.329999924,,,,8.56000042,10.97000027,
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,9.829999924,,,,,,,,,,,5.139999866,,,,,,,,,,5.119999886,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,4.860000134,4.510000229,4.570000172,4.590000153,4.039999962,4.150000095,4.179999828,3.809999943,3.809999943,3.170000076,3.809999943,5.199999809,4.510000229,4.360000134,4.070000172,3.799999952,3.980000019,3.809999943,3.089999914,2.519999981,2.569999933,2.450000048,2.410000086,2.50999999,2.880000114,2.480000019,2.059999943,2.049999952,2.609999895,6.960000038,6.340000153,4.059999943,3.700000048,3.049999952,3.349999905,3.420000076,3.480000019,3.25,3.00999999,2.960000038,3.359999895,3.319999933,2.99000001,2.809999943,2.75,3.079999924,3.549999952,3.650000095,3.650000095,3.819999933,3.75,3.930000067,3.640000105
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,1.019999981,,,,,1.909999967,,,,,0.800000012,0.699999988,,0.699999988,0.699999988,0.699999988,0.699999988,0.800000012,0.800000012,1.100000024,1.299999952,1.700000048,1.950000048,1.299999952,1.5,1.75,1.639999986,1.820000052,,,,2.900000095,2.200000048,2.160000086,,,,,
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.285629273,6.423157165,,8.30828146,8.641214578,8.477878282,9.095732713,9.840939876,,9.120350149,9.324673723,8.899799837,8.240203354,8.113446115,7.034965673,7.223302851,6.611042149,7.653285315,,6.531572165,6.379054435,6.169226409,5.964380555,6.523018922,7.764550347,8.104343448,7.986383993,8.189541745,10.52377139,9.546310946
Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.599999905,,,,,,,,,,1.350000024,,,,,0.709999979,,,,,,,3.269999981,,,,
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.619999886,,,,,,,7.849999905,,,8.979999542,,6.349999905,,,,,,,,,,11.30000019,,
Liberia,LBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.269999981,,,,2.079999924,,3.079999924,5.949999809,,,,
Libya,LBY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03000069,,,,,,,,,
St. Lucia,LCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79999924,17,15.82999992,16.32999992,20.46999931,21.60000038,18.09000015,16.48999977,,20.38999939,22.18000031,20.96999931,18.70000076,16,14,12.72000027,15.36999989,,18.86000061,19.05999947,22.20999908,,,,18.86000061,19.07999992,15.31999969,20.38999939,19.52000046
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.439776596,6.562273708,,8.418527744,8.880622944,8.552821752,9.118768238,9.920907369,,9.235351979,9.792151491,9.406083183,8.368424675,8.330597007,7.239829634,7.288448401,6.693513882,7.716482165,,6.598889746,6.418056772,6.194224947,6.014768134,6.533749081,7.600245039,7.926122452,7.952197645,8.139597312,10.46358128,9.522035208
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150000006,0.519999981,0.75999999,1.360000014,1.019999981,0.899999976,1.600000024,1.340000033,1.779999971,1.779999971,1.269999981,1.120000005,1.450000048,2.109999895,2.400000095,2.660000086,2.460000038,2.00999999,,,,,,,,,,,,,,
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89999962,14.65999985,14.22000027,13.81999969,13.02999973,12.27000046,11.35000038,10.60000038,9.170000076,8.880000114,7.739999771,7.900000095,8.760000229,8.220000267,8.380000114,7.670000076,6.5,5.96999979,5.21999979,5.849999905,4.78000021,4.119999886,3.880000114,4.239999771,4.190000057,4.519999981,4.239999771,4.050000191,4.320000172,4.670000076,5.360000134,
Lower middle income,LMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.753868894,,,,,,4.862313941,,,,,8.063939366,,,,,4.031591488,,4.273821943,,,,,,6.283965026,5.849762135,6.433295266,
Low & middle income,LMY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.873598534,,,,,,4.975420786,,,,,6.538575054,,,,,4.705854092,,4.729986091,,,,,,6.135154269,6.119726391,6.698463658,
Lesotho,LSO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,37.93999863,,27.27000046,,,,,,,,,35.45999908,,,,,24.57999992,,,,,,16.87999916,,
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.999171372,2.862411042,3.550234804,3.749835001,3.91895663,4.492593749,4.537872685,4.825106207,5.078590511,5.363428763,4.722668374,5.331728662,5.499123284,5.719596909,5.509515261,5.552199496,5.211986267,4.892020369,5.040669973,5.328537318,4.69573392,4.855521095,4.750056745,4.683028858,4.623096951,,,4.889000527,5.430373229,5.566350821,6.237835303,5.805005336
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.32999992,17.54000092,16.39999962,14.13000011,13.71000004,13.39000034,15.93000031,16.84000015,13.01000023,12.86999989,10.68000031,8.319999695,5.78000021,4.25,5.829999924,13.78999996,17.80999947,15.39000034,13.35999966,11.77000046,10.69999981,9.119999886,7.860000134,7.070000172,6.150000095,6.260000229,8.489999771,7.110000134
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,3.200000048,2.630000114,2.960000038,2.630000114,2.470000029,2,1.590000033,1.610000014,1.480000019,2.029999971,2.329999924,3.480000019,2.920000076,3.289999962,2.529999971,2.75999999,2.390000105,2.349999905,1.809999943,2.619999886,3.680000067,5.110000134,4.489999771,4.730000019,4.070000172,5.059999943,5.119999886,4.360000134,4.900000095,5.139999866,5.849999905,5.849999905,6.670000076,6.289999962,5.519999981,5.590000153,5.590000153,6.769999981,5.25
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.93000031,14.89999962,14.44999981,13.78999996,14.21000004,13.81999969,13.82999992,12.06000042,11.71000004,10.02999973,7.03000021,6.050000191,7.739999771,17.51000023,19.47999954,16.20999908,15.05000019,11.86999989,10.85000038,9.869999886,9.640000343,8.720000267,7.409999847,6.309999943,8.100000381,7.510000229
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00999999,2.200000048,2.059999943,2.480000019,3.579999924,4.25,3.25999999,4.610000134,6.349999905,6.869999886,6.389999866,6.269999981,6,4.900000095,4.159999847,3.819999933,3.269999981,3,3.579999924,2.839999914,2.559999943,1.970000029,1.820000052,1.669999957,1.809999943,1.940000057,1.99000001,1.830000043,1.75,2.569999933,
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.69999981,13.89999962,16.29999924,15.80000019,16.97999954,15.68000031,15.68999958,,22.86000061,17.76000023,16.67000008,19.12000084,13.93999958,13.57999992,12.46000004,11.59000015,11.92000008,10.82999992,11.01000023,9.670000076,9.56000042,9.569999695,8.960000038,9.090000153,8.909999847,8.989999771,9.229999542,9.699999809,9.460000038,9.300000191,,,,,
Monaco,MCO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599999905,,,,,,,,,,,,,,,,6.329999924,,,,,
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14000034,8.539999962,7.369999886,6.840000153,6.380000114,6.369999886,5.630000114,4.260000229,2.75,2.099999905,3.019999981,2.970000029,2.680000067,2.190000057,1.889999986,1.450000048,1.779999971,1.590000033,1.620000005,1.24000001,1.5,1.210000038,0.790000021
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,5.349999905,,5.010000229,,2.619999886,,,,,4.28000021,,0.600000024,,,1.789999962,,,,,,
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.790000021,,,,,1.970000029,,,,,,,,,11.69999981,,,,,3.849999905,,5.769999981,,,4.559999943,,
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42561611,,,,,,,,,,,13.49917632,,11.76222404,11.86176893,11.00337832,10.22771997,9.9952052,10.20507832,10.15959125,,11.44665956,10.51022756,11.11578073,10.55359318,10.09477225,10.75795417,,,,
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75999999,,,3.150000095,3.24000001,3.369999886,4.440000057,7.099999905,5.46999979,4.239999771,3.730000019,2.599999905,2.650000095,2.630000114,3,3.460000038,3.940000057,3.559999943,3.569999933,3.630000114,3.869999886,5.360000134,5.300000191,5.170000076,4.889999866,4.909999847,4.809999943,4.309999943,3.849999905,3.420000076,3.269999981,3.480000019,4.440000057,4.090000153
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,9.729999542,,,,,,,,12.47000027,,,,,,,,,,,,,,,,,25.37000084,,,,,,4.739999771,,,,,,,,6.340000153,,
Middle income,MIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.893961675,,,,,,4.958494496,,,,,6.68028098,,,,5.643965792,4.637778998,5.124894245,4.772852359,4.976918667,5.048235091,,,5.519074435,6.165200964,6.098631636,6.793512253,
North Macedonia,MKD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,22,20.89999962,21.10000038,21.60000038,21.70000076,21.5,21.39999962,22.60000038,23.60000038,24.5,26.29999924,27.70000076,30,35.59999847,38.79999924,36,34.5,32.40000153,32.20000076,30.52000046,31.94000053,36.68999863,37.15999985,37.31999969,36.38999939,35.22999954,33.93000031,32.34999847,33.13000107,31.5,31.20000076,29.13999939,28.37999916,26.43000031,24.29999924,22.80999947,21.20000076,17.38999939,16.54999924,15.77999973
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299999952,,,,,,,8.75,,,11.71000004,,,8.069999695,6.900000095,,6.349999905,6.380000114,7.730000019,1.370000005,7.409999847,1.620000005,,3.529999971,
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,8.5,,8.100000381,6.800000191,4.400000095,4,3.700000048,3.900000095,3.599999905,4,4.5,4.099999905,3.700000048,4.400000095,5,5.099999905,5.300000191,6.320000172,7.110000134,6.900000095,7.489999771,7.320000172,6.920000076,6.800000191,6.46999979,5.980000019,6.889999866,6.849999905,6.380000114,6.199999809,6.110000134,5.71999979,5.380000114,4.690000057,4,3.660000086,3.619999886,4.349999905,3.390000105
Myanmar,MMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0.769999981,,1.360000014,0.769999981,0.409999996,1.480000019,
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41080159,,,,,,,,,,,13.71169613,,11.93243612,12.33613879,11.24163399,10.49492903,10.4464639,10.54312953,11.11179463,11.76888925,11.87572173,11.61445128,11.67284955,11.98874527,12.02301031,12.66755744,,,,
Montenegro,MNE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.30999947,,19.39999962,17.14999962,19.09000015,19.64999962,19.76000023,19.80999947,19.59000015,18.04999924,17.54999924,17.72999954,16.07999992,15.18999958,15.13000011,17.87999916,
Mongolia,MNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,6.199999809,6.800000191,,,,7.199999809,5.559999943,5.860000134,6.550000191,4.769999981,3.900000095,4.230000019,4.800000191,4.860000134,7.239999771,6.360000134,5.380000114,9.270000458,6.590000153,7.75
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,11.75,9.909999847,,,,,,,,,,,,,,,3.829999924,,,4.570000172,,8.220000267,,,,,11.17000008,,,,,,,,,,,
Mozambique,MOZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700000048,,,,,,,,,,,,,,,,,,3.430000067,,,,,,
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,14.14000034,,,,,,,,,,,25.79999924,,,,,,,,,,,,,,,,,,,,,,,,9.859999657,,,,,10.34000015,,10.42000008,,
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.590000153,,,,,,9.140000343,8.199999809,5.900000095,8.340000153,9.520000458,9.039999962,8.479999542,7.170000076,7.260000229,7.650000095,7.449999809,7.46999979,7.320000172,7.46999979,7.409999847,6.809999943,6.75,6.429999828,6.329999924,8.630000114,8.199999809
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,5.400000095,,,,,,,,,,,,,,,,,,,,,,0.939999998,,,,,,1.74000001,,4.980000019,,,,3.539999962,,,0.910000026,
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,3.400000095,3.799999952,5.840000153,6.920000076,8.289999962,7.329999924,7.260000229,5.730000019,4.5,,3.710000038,4.110000134,,3.150000095,2.519999981,2.450000048,3.200000048,3.430000067,3,3.529999971,3.480000019,3.609999895,3.539999962,3.529999971,,3.230000019,3.319999933,3.660000086,3.390000105,3.049999952,3.099999905,3.160000086,2.880000114,3.099999905,3.440000057,3.410000086,3.299999952,3.25999999,4.539999962,
North America,NAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.862509157,7.164189614,7.876760411,7.354258889,6.550999082,6.034258756,5.865515479,5.407660135,4.886161113,4.556566375,4.275068781,4.982147736,5.974202964,6.155869636,5.704855526,5.25623542,4.798061562,4.77011693,5.818193422,9.152951684,9.460970841,8.793867793,7.985245479,7.33715846,6.250915875,5.457974178,5.102217051,4.576640523,4.111494249,3.889895294,8.205203504,5.586510555
Namibia,NAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13999939,,,19.39999962,,,24.45000076,,,20.29999924,,,,22.09000015,,,,,,22.12000084,,16.77000046,19.03000069,18.52000046,,23.35000038,,19.87999916,,,
New Caledonia,NCL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63999939,,,,,,,,16.30999947,,,,,13.97000027,,,,,14.59000015,,,,,10.88000011,13.56000042,
Niger,NER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.470000029,,,,3.099999905,,,,,,0.319999993,2.180000067,,0.519999981,,,7.769999981,,,,
Nigeria,NGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,3.940000057,,,,,,,,,,,,,,,,,,,,,,,,,3.769999981,,3.710000038,4.559999943,4.309999943,7.059999943,8.390000343,,10.69999981,,
Nicaragua,NIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.200000048,4.699999809,5.800000191,6,8.659999847,,,,,,,,,,,,4.119999886,,7.599999905,6.409999847,5.369999886,5.309999943,4.889999866,6.199999809,8.159999847,7.829999924,,5.210000038,5.28000021,4.519999981,4.699999809,3.900000095,3.299999952,5.199999809,,,
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,6,,5.880000114,,6.159999847,,7.920000076,,11.85000038,,10.47999954,,9.899999619,9.369999886,8.699999809,7.670000076,7.28000021,5.559999943,6.289999962,7.159999847,7.159999847,6.420000076,5.510000229,4.389999866,3.619999886,2.730000019,2.119999886,2.549999952,3.589999914,4.650000095,5.869999886,5,4.150000095,3.650000095,4.349999905,4.989999771,4.980000019,5.820000172,7.239999771,7.420000076,6.869999886,6.010000229,4.840000153,3.829999924,3.380000114,3.819999933,4.210000038
Norway,NOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,1.669999957,1.549999952,1.480000019,2.289999962,1.75999999,1.460000038,1.799999952,1.99000001,1.649999976,2.029999971,1.700000048,2.039999962,2.900000095,2.319999933,1.789999962,2.029999971,3.019999981,4.829999924,5.260000229,5.409999847,5.909999847,5.96999979,5.349999905,6.309999943,5.039999962,4.690000057,3.74000001,3.25,3.460000038,3.74000001,4.019999981,4.21999979,4.260000229,4.380000114,3.400000095,2.49000001,2.549999952,3.099999905,3.519999981,3.210000038,3.119999886,3.420000076,3.480000019,4.300000191,4.679999828,4.159999847,3.799999952,3.690000057,4.420000076,4.369999886
Nepal,NPL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,1.850000024,,,,,,,,,1.330000043,,,,,,,3.099999905,,10.65999985,,,,
Nauru,NRU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76000023,,,,,,,,,22.95999908,,13.27999973,,,,,,,,
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,4.190000057,4.210000038,5.769999981,7.309999943,7.980000019,10.60999966,10.67000008,9.800000191,8.350000381,6.460000038,6.289999962,6.860000134,7.71999979,7.019999981,6.130000114,5.429999828,5.28000021,4.75,4.010000229,3.809999943,3.859999895,3.660000086,4.170000076,6.119999886,6.559999943,6.489999771,6.929999828,5.840000153,5.429999828,5.409999847,5.150000095,4.739999771,4.329999924,4.110000134,4.599999905,3.779999971
OECD members,OED,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.944980628,6.548305891,7.267995686,7.696071003,7.808129977,7.568441194,7.547593775,7.250425346,7.209360822,7.178981739,6.766413906,6.631066631,7.138776777,7.271769056,7.146394688,6.824488972,6.109735008,5.78882849,6.116691313,8.266934338,8.446036371,8.055224292,8.03777707,7.927585073,7.400209773,6.853301382,6.438371495,5.908856024,5.473741498,5.396756671,7.259317805,6.265610109
Oman,OMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.139999866,,,,,,,,3.269999981,,1.799999952,,2.940000057,1.899999976
Other small states,OSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,2.089999914,2.150000095,2,1.669999957,1.700000048,1.899999976,1.899999976,4.179999828,4.119999886,4.010000229,3.819999933,3.819999933,4.300000191,4.159999847,3.970000029,3.970000029,3.049999952,2.160000086,2.029999971,1.970000029,5.849999905,5.179999828,4.28000021,4.260000229,5.03000021,4.789999962,5.809999943,5.699999809,5.349999905,7.159999847,6.880000114,7.829999924,7.489999771,7.400000095,7.050000191,0.579999983,0.400000006,0.419999987,0.540000021,0.649999976,0.800000012,,2.950000048,1.830000043,3.569999933,,,4.079999924,4.829999924,,6.340000153
